care_site_id,care_site_name,ward,room,bed,building,slug,bednumber,bay,sideroom,mortimer_market,waiting_room,RNTNE,ENT_ED,macmillan_cc,CHALF,POOL,tottenham_court_road,RLHIM,UCH,RESUS,MAJ,EDH,MINORS,patient_lounge,slug_room
286395412,T09S^T09S BY13^BY13-60,T09S,T09S BY13,BY13-60,UCH Tower,T9 South - Surgical and Gastroenterology,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395501,T01^T01 SR02^SR02-02Y,T01,T01 SR02,SR02-02Y,UCH Tower,AMU,02Y,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395503,T01^T01 WAITING^WAIT,T01,T01 WAITING,WAIT,UCH Tower,AMU,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395505,T01^T01 BY02^BY02-22G,T01,T01 BY02,BY02-22G,UCH Tower,AMU,22G,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395683,BSNQ^C3BS BY01^BY01-05,BSNQ,C3BS BY01,BY01-05,NA,NA,05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395685,NFNQ^C4NF SR01^SR01-1B,NFNQ,C4NF SR01,SR01-1B,NA,NA,1B,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395792,T14N^T14N SR21^SR21-21,T14N,T14N SR21,SR21-21,UCH Tower,T14 North - Oncology,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395830,CCCS^MCCCDU CH09^CH09,CCCS,MCCCDU CH09,CH09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395847,CCCS^MCCCDU BD21^BD21,CCCS,MCCCDU BD21,BD21,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395873,CCCS^MCCCDU CH02-1^CH02,CCCS,MCCCDU CH02-1,CH02,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395881,CCCS^MCCCDU BD25^BD25,CCCS,MCCCDU BD25,BD25,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286395898,CCCS^MCCCDU CH11^CH11,CCCS,MCCCDU CH11,CH11,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396151,LWNQ^A0WRW BY01^BY01-03,LWNQ,A0WRW BY01,BY01-03,NA,NA,03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396155,LWNQ^NHNN WRW CLINIC^WAIT,LWNQ,NHNN WRW CLINIC,WAIT,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396164,LWNQ^NHNN WRW CLINIC^CLINIC,LWNQ,NHNN WRW CLINIC,CLINIC,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396198,ONCSUP^MCCSUP CH29^CH29,ONCSUP,MCCSUP CH29,CH29,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396250,T01^T01 BY03^BY03-39R,T01,T01 BY03,BY03-39R,UCH Tower,AMU,39R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396360,T12N^T12N BY02^BY02-17,T12N,T12N BY02,BY02-17,UCH Tower,T12 North - Teenage Cancer Unit,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396364,CTYA^MCCTYA WAITING^WAIT,CTYA,MCCTYA WAITING,WAIT,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396366,CTYA^MCCTYA BY01^CH08,CTYA,MCCTYA BY01,CH08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396379,MCCCV^MCC CVEN POOL^CV,MCCCV,MCC CVEN POOL,CV,MacMillan Cancer Centre,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396418,CCAC^MCCACU OB02^OB02,CCAC,MCCACU OB02,OB02,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396919,EAU^UCH T00 EAU BY02^BY02-CH15,EAU,UCH T00 EAU BY02,BY02-CH15,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396921,EAU^UCH T00 EAU BY02^BY02-11,EAU,UCH T00 EAU BY02,BY02-11,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396926,CCAC^MCCACU SR2.9^SR2.9,CCAC,MCCACU SR2.9,SR2.9,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396928,T16S^T16S SR29^SR29-29,T16S,T16S SR29,SR29-29,NA,NA,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396953,T01^T01 SR56^SR56-56B,T01,T01 SR56,SR56-56B,UCH Tower,AMU,56B,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396957,ONCSUP^MCCSUP SR20^SR20,ONCSUP,MCCSUP SR20,SR20,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396965,T16S^T16S SR36^SR36-36,T16S,T16S SR36,SR36-36,NA,NA,36,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396967,T03^T03 SR32^SR32-32,T03,T03 SR32,SR32-32,UCH Tower,Critical Care,32,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286396969,T16S^T16S SR31^SR31-31,T16S,T16S SR31,SR31-31,NA,NA,31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286398609,ED^UCHED RESUS01^01-RESUS,ED,UCHED RESUS01,01-RESUS,UCH Tower,Emergency Department,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,RESUS
286398613,T16S^T16S SR28^SR28-28,T16S,T16S SR28,SR28-28,NA,NA,28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286398632,T14N^T14N BY04^BY04-27,T14N,T14N BY04,BY04-27,UCH Tower,T14 North - Oncology,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286398634,T13N^T13N SR01^SR01-01,T13N,T13N SR01,SR01-01,NA,NA,01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286399470,CCAC^MCCACU SR2.5^SR2.5,CCAC,MCCACU SR2.5,SR2.5,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286399473,CCAC^MCCACU SR2.2^SR2.2,CCAC,MCCACU SR2.2,SR2.2,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286399476,T14S^T14S SR41^SR41-41,T14S,T14S SR41,SR41-41,NA,NA,41,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286401646,T06H^T06H BY01^BY01-01,T06H,T06H BY01,BY01-01,UCH Tower,T6 North  Head and Neck,01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286401677,ED^UCHED UTC05^05-UTC,ED,UCHED UTC05,05-UTC,UCH Tower,Emergency Department,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,UTC
286401686,ED^UCHED MAJORS13^13-MAJORS,ED,UCHED MAJORS13,13-MAJORS,UCH Tower,Emergency Department,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,MAJORS
286401713,CCAC^MCCACU SR2.3^SR2.3,CCAC,MCCACU SR2.3,SR2.3,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286401717,CCAC^MCCACU SR2.4^SR2.4,CCAC,MCCACU SR2.4,SR2.4,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286401728,ONCSUP^MCCSUP CH04^CH04,ONCSUP,MCCSUP CH04,CH04,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286401750,ONCSUP^MCCSUP SR28^SR28,ONCSUP,MCCSUP SR28,SR28,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286402210,CCAC^MCCACU SR2.12^SR2.12,CCAC,MCCACU SR2.12,SR2.12,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286402213,T13N^T13N SR21^SR21-21,T13N,T13N SR21,SR21-21,NA,NA,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286403097,MFNQ^C4MLF BY01^BY01-04,MFNQ,C4MLF BY01,BY01-04,NA,NA,04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286403120,MFNQ^C4MLF BY01^BY01-03,MFNQ,C4MLF BY01,BY01-03,NA,NA,03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286403426,T08S^T08S SR31^SR31-31,T08S,T08S SR31,SR31-31,UCH Tower,T8 South ID,31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286403454,SPEV^OFF EVERGRN BY03^BY03-10,SPEV,OFF EVERGRN BY03,BY03-10,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286403463,T01^T01 SR01^SR01-01Y,T01,T01 SR01,SR01-01Y,UCH Tower,AMU,01Y,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286403466,T10S^T10S BY11^BY11-53,T10S,T10S BY11,BY11-53,UCH Tower,T10,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286403472,T10S^T10S BY08^BY08-37,T10S,T10S BY08,BY08-37,UCH Tower,T10,37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286403474,T10S^T10S WAITING^WAIT,T10S,T10S WAITING,WAIT,UCH Tower,T10,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404246,T01^T01 BY04^BY04-53B,T01,T01 BY04,BY04-53B,UCH Tower,AMU,53B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404248,T08N^T08N BY04^BY04-16,T08N,T08N BY04,BY04-16,UCH Tower,T8 North Respiratory Medicine,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404254,T03^T03 BY03^BY03-25,T03,T03 BY03,BY03-25,UCH Tower,Critical Care,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404256,T07S^T07S BY10^BY10-42,T07S,T07S BY10,BY10-42,UCH Tower,T7 South,42,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404258,SPEV^OFF EVERGRN WAITING^WAIT,SPEV,OFF EVERGRN WAITING,WAIT,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404260,SPEV^OFF EVERGRN SR11^SR11-11,SPEV,OFF EVERGRN SR11,SR11-11,NA,NA,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404267,EAU^UCH T00 EAU BY02^BY02-10,EAU,UCH T00 EAU BY02,BY02-10,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404274,T01^T01 BY02^BY02-30G,T01,T01 BY02,BY02-30G,UCH Tower,AMU,30G,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404276,T08N^T08N BY03^BY03-10,T08N,T08N BY03,BY03-10,UCH Tower,T8 North Respiratory Medicine,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404282,T01^T01 BY02^BY02-18G,T01,T01 BY02,BY02-18G,UCH Tower,AMU,18G,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404289,EAU^UCH T00 EAU BY02^BY02-14,EAU,UCH T00 EAU BY02,BY02-14,NA,NA,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404292,T01^T01 BY02^BY02-15G,T01,T01 BY02,BY02-15G,UCH Tower,AMU,15G,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404294,T08N^T08N BY04^BY04-15,T08N,T08N BY04,BY04-15,UCH Tower,T8 North Respiratory Medicine,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404303,T08S^T08S WAITING^WAIT,T08S,T08S WAITING,WAIT,UCH Tower,T8 South ID,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286404310,T01^T01 BY03^BY03-33R,T01,T01 BY03,BY03-33R,UCH Tower,AMU,33R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286405403,T06C^T06C BY09^BY09-43,T06C,T06C BY09,BY09-43,NA,NA,43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286405497,NFNQ^C4NF SR17^SR17-17,NFNQ,C4NF SR17,SR17-17,NA,NA,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286405619,T01^T01 BY03^BY03-45R,T01,T01 BY03,BY03-45R,UCH Tower,AMU,45R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286405626,UCHT00CDU^UCH T00 CDU BY01^BY01-CH02,UCHT00CDU,UCH T00 CDU BY01,BY01-CH02,UCH Tower,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
286405639,T01^T01 BY02^BY02-16G,T01,T01 BY02,BY02-16G,UCH Tower,AMU,16G,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286405641,T07S^T07S BY13^BY13-55,T07S,T07S BY13,BY13-55,UCH Tower,T7 South,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286405907,SINQ^C1SITU CB12^CB12-12,SINQ,C1SITU CB12,CB12-12,NA,NA,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286405909,MFNQ^C4MLF SR02^SR02-02,MFNQ,C4MLF SR02,SR02-02,NA,NA,02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286405911,MFNQ^C4MLF BY04^BY04-03,MFNQ,C4MLF BY04,BY04-03,NA,NA,03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286405913,MFNQ^C4MLF BY03^BY03-05,MFNQ,C4MLF BY03,BY03-05,NA,NA,05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286407105,MCCTHR^MCCTHR POOL01^THR,MCCTHR,MCCTHR POOL01,THR,MacMillan Cancer Centre,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286407367,T09N^T09N BY02^BY02-05,T09N,T09N BY02,BY02-05,UCH Tower,T9 North -  Surgical and Gastro,05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286407419,F3NU^E03MCU BY10^BY10-A35,F3NU,E03MCU BY10,BY10-A35,NA,NA,A35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286407422,F3NU^E03MCU BY10^BY10-A34,F3NU,E03MCU BY10,BY10-A34,NA,NA,A34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286407519,T06C^T06C BY09^BY09-44,T06C,T06C BY09,BY09-44,NA,NA,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286407814,T09S^T09S BY12^BY12-59,T09S,T09S BY12,BY12-59,UCH Tower,T9 South - Surgical and Gastroenterology,59,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286407816,T09S^T09S BY13^BY13-63,T09S,T09S BY13,BY13-63,UCH Tower,T9 South - Surgical and Gastroenterology,63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286407934,WSU3^W03W BY07^BY07-323,WSU3,W03W BY07,BY07-323,Westmoreland Street,WMS 3rd floor Urology,323,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286407953,WSU3^W03W SR04^SR04-312,WSU3,W03W SR04,SR04-312,Westmoreland Street,WMS 3rd floor Urology,312,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286408386,T11S^T11S WAITING^WAIT,T11S,T11S WAITING,WAIT,UCH Tower,T11 South  - Acute Paediatric Inpatients,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286408470,T13S^T13S BY06^BY06-40,T13S,T13S BY06,BY06-40,NA,NA,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286408477,ED^UCHED MAJORS03^03-MAJORS,ED,UCHED MAJORS03,03-MAJORS,UCH Tower,Emergency Department,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,MAJORS
286408490,T06C^T06C BY08^BY08-40,T06C,T06C BY08,BY08-40,NA,NA,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286408492,T06C^T06C BY07^BY07-32,T06C,T06C BY07,BY07-32,NA,NA,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286408754,UCHT00CDU^UCH T00 CDU BY01^BY01-CH05,UCHT00CDU,UCH T00 CDU BY01,BY01-CH05,UCH Tower,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
286408871,T11E^T11E BY02^BY02-29,T11E,T11E BY02,BY02-29,UCH Tower,T11 East - Paeds & Adolescent Daycare,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
286408898,VYNQ^C2VH BY02^BY02-02,VYNQ,C2VH BY02,BY02-02,NA,NA,02,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
